,published_at,channel,title,duration,caption,licensed_content,projection,trend_time_hours,weekday,hours_until_trend,likes_growth,likes_growth/hour,first_rank,best_rank,views_growth,views_growth/hour,views_cleaned,likes_cleaned,dislikes_cleaned,comments_cleaned,category_name,duration_category,day_of_week
4918,2021-08-25 20:05:14+00:00,Nixstah,I pranked Swagg with his hotmic #shorts,21,False,True,rectangular,24.116944444444446,3,26.930555555555557,441.0,18.285898572925905,9,9,21798,903.8458437474804,203198,7755.0,517.0,65.0,Gaming,0-5 min,Wednesday
4922,2021-08-26 15:00:09+00:00,Dead by Daylight,Dead by Daylight | Hellraiser | Pinhead Reveal,39,False,False,rectangular,24.116944444444446,3,8.015555555555556,5286.0,219.18199513942477,31,26,147208,6103.924165812418,346353,25827.0,390.0,2152.0,Gaming,0-5 min,Thursday
4925,2021-08-26 11:00:19+00:00,SSundee,*NEW* GTA 5 Imposter Mod in Among Us,909,False,True,rectangular,42.41722222222222,3,12.012777777777778,111866.0,2637.2778352608348,37,20,2356611,55557.881363701854,4536923,324898.0,3558.0,9183.0,Gaming,15-20 min,Thursday
4932,2021-08-26 14:00:13+00:00,MandaloreGaming,RUINER Review,1016,False,True,rectangular,16.266666666666666,4,11.331111111111111,4894.0,300.8606557377049,40,29,119249,7330.881147540984,311204,20800.0,141.0,1406.0,Gaming,15-20 min,Thursday
4939,2021-08-26 21:00:04+00:00,NRG Thoom House,Revealing Daequan and Hamlinz New 7M Content House (Official Return Video),2022,False,False,rectangular,71.43416666666667,4,20.616666666666667,83865.0,1174.018035253905,2,2,1253069,17541.59190863382,2428561,234934.0,1591.0,18917.0,Gaming,30-35 min,Thursday
4940,2021-08-26 21:00:08+00:00,NRG Fortnite,Daequan and Hamlinz Return and Join NRG (Official Billboard Announcement Video),168,False,True,rectangular,6.916666666666667,4,20.615555555555556,6565.0,949.156626506024,4,4,111840,16169.638554216866,800950,74410.0,293.0,4148.0,Gaming,0-5 min,Thursday
4942,2021-08-26 18:43:54+00:00,TommyInnit,I went on my First Date in Minecraft...,1120,False,True,rectangular,49.384166666666665,4,22.886111111111113,84521.0,1711.4999746882436,7,7,1178078,23855.37874824927,3582353,394691.0,5089.0,30170.0,Gaming,15-20 min,Thursday
4943,2021-08-26 18:00:13+00:00,RyanNotBrian,Surviving 100 Days as a Bounty Hunter..,2699,False,True,rectangular,34.25,4,23.614722222222223,9039.0,263.9124087591241,12,11,322727,9422.686131386861,842814,37669.0,552.0,3478.0,Gaming,40-45 min,Thursday
4947,2021-08-26 16:17:25+00:00,Kolanii,"I Spent 100 Days In Minecraft LEGO, And Here's What Happened...",1611,False,True,rectangular,34.249722222222225,4,25.328333333333333,9946.0,290.39651578682714,20,19,249951,7297.898604206035,573422,35697.0,348.0,1766.0,Gaming,25-30 min,Thursday
4956,2021-08-27 12:00:15+00:00,Nintendo,Metroid Dread - Trailer 2 - Nintendo Switch,125,False,False,rectangular,43.85055555555556,4,11.147222222222222,14513.0,330.9650200808301,14,13,437278,9972.005929229326,872926,55642.0,398.0,6088.0,Gaming,0-5 min,Friday
4968,2021-08-27 20:08:00+00:00,Technoblade,where I've been,781,False,True,rectangular,98.26722222222222,5,4.734444444444445,877376.0,8928.470553649064,2,1,7945285,80853.86785465936,9156777,1266944.0,6376.0,238018.0,Gaming,10-15 min,Friday
4972,2021-08-27 15:01:39+00:00,VaatiVidya,I've Seen 16 Minutes of New ELDEN RING Gameplay (but I can't show it lol),954,True,True,rectangular,5.8,5,9.840555555555556,2770.0,477.58620689655174,35,30,70194,12102.41379310345,244999,19178.0,441.0,1920.0,Gaming,15-20 min,Friday
4978,2021-08-27 18:00:12+00:00,Mitten Squad,Can You Beat Skyrim As A Ditto?,1189,True,True,rectangular,35.08361111111111,5,23.448055555555555,8841.0,251.9980047663914,16,16,190088,5418.142374169643,541275,34108.0,309.0,1097.0,Gaming,15-20 min,Friday
4989,2021-08-28 14:15:03+00:00,PrestonPlayz,Minecraft but You Can't Touch Stone...,824,False,True,rectangular,60.23388888888889,6,13.633611111111112,40645.0,674.7862498962378,5,4,1194112,19824.587487663826,2256170,91995.0,2079.0,4208.0,Gaming,10-15 min,Saturday
4990,2021-08-28 18:05:51+00:00,The Game Theorists,Game Theory: The Dirty Secrets of PowerWash Simulator,1084,False,True,rectangular,67.68388888888889,6,9.786944444444444,88518.0,1307.814923952032,7,7,1481909,21894.560497738672,2312672,168824.0,2228.0,12998.0,Gaming,15-20 min,Saturday
4992,2021-08-28 13:26:29+00:00,Vikkstar123,I BOUGHT MY DREAM HOUSE!,854,False,True,rectangular,61.41694444444445,6,14.443333333333333,169523.0,2760.199184987856,13,12,2085154,33950.7935287493,3189878,329159.0,1795.0,24673.0,Gaming,10-15 min,Saturday
4998,2021-08-28 13:59:55+00:00,FitMC,The Shocking Data Behind Minecraft's 2b2t,770,False,True,rectangular,37.16694444444445,6,13.886111111111111,15890.0,427.53043699224963,24,19,274975,7398.375198989544,664511,50509.0,506.0,3008.0,Gaming,10-15 min,Saturday
4999,2021-08-28 12:00:04+00:00,Kindly Keyin,I Built Until I Reached SPACE In Roblox Tower Simulator...,1469,False,True,rectangular,28.66722222222222,6,15.883611111111112,2731.0,95.2655956279917,26,24,185974,6487.339392647429,423159,8689.0,250.0,792.0,Gaming,20-25 min,Saturday
5000,2021-08-28 12:58:18+00:00,Hornstromp Toons,"""Manifest"" but Every Turn Another Character Sing It - Friday Night Funkin Animation",117,False,True,rectangular,24.650277777777777,6,14.913055555555555,17948.0,728.1053853348509,32,31,942730,38244.193777397144,2074216,52752.0,1482.0,1941.0,Gaming,0-5 min,Saturday
5011,2021-08-28 16:44:26+00:00,Limmy,"Some Scots can't say ""purple burglar alarm""",18,False,True,rectangular,23.967222222222222,6,26.27722222222222,2801.0,116.86794464662385,14,14,98028,4090.0859970793445,431397,12441.0,77.0,420.0,Gaming,0-5 min,Saturday
5014,2021-08-28 23:00:17+00:00,Doni Bobes,Secretly using a Real Life Camera Mod on my Friends World...,908,False,True,rectangular,28.116944444444446,6,20.013333333333332,5752.0,204.5741496329813,21,20,171152,6087.147923849794,565378,25635.0,555.0,1918.0,Gaming,15-20 min,Saturday
5018,2021-08-28 17:00:30+00:00,Henwy Shorts,HIDE & SEEK with CUSTOM BLOCK ARMOR!,30,False,False,rectangular,26.36722222222222,6,26.009722222222223,13.0,0.493036387771012,27,27,12861,487.7646910094604,158571,9876.0,267.0,36.0,Gaming,0-5 min,Saturday
5067,2021-08-30 20:35:26+00:00,NBA 2K,NBA 2K22: Official Gameplay Reveal Trailer,96,False,False,rectangular,32.98305555555555,1,19.544444444444444,2451.0,74.31088353447478,4,4,162376,4923.012658014638,405059,17139.0,3336.0,2961.0,Gaming,0-5 min,Monday
5069,2021-08-30 23:46:44+00:00,Block Facts,35 Minecraft Items That Got Removed,744,True,True,rectangular,48.13333333333333,1,16.35611111111111,21889.0,454.75761772853184,12,8,657712,13664.37673130194,853424,35792.0,541.0,2023.0,Gaming,10-15 min,Monday
5070,2021-08-30 15:33:06+00:00,Skip the Tutorial,29 Minecraft Things That (Might) Annoy You,737,False,True,rectangular,32.55,1,24.583333333333332,18184.0,558.6482334869432,13,13,503798,15477.665130568357,1799702,92976.0,1360.0,2543.0,Gaming,10-15 min,Monday
5085,2021-08-31 16:22:12+00:00,Craftee,Minecraft but there are Custom Hearts,842,False,True,rectangular,65.18416666666667,1,7.214444444444444,176747.0,2711.50202631007,3,1,5452604,83649.20929162245,6084993,216061.0,5698.0,6793.0,Gaming,10-15 min,Tuesday
5087,2021-08-29 21:00:15+00:00,MistaUnknown,Speedrunning a Minecraft block part 3,44,False,False,rectangular,71.61722222222222,1,50.58027777777778,359048.0,5013.430971755707,11,8,4750152,66326.95115234541,5174230,401994.0,5486.0,1054.0,Gaming,0-5 min,Sunday
5094,2021-08-29 12:15:00+00:00,Cheese Craft,Minecraft Villager IQ Test 😂 #Shorts,26,False,False,rectangular,25.1,2,59.768055555555556,436.0,17.37051792828685,10,10,21465,855.1792828685259,1438359,81124.0,1630.0,196.0,Gaming,0-5 min,Sunday
5101,2021-08-31 16:00:33+00:00,Smosh Games,Roasting Each Other With Smosh Memes,1353,True,True,rectangular,37.11694444444444,2,11.142222222222221,9910.0,266.9939605301562,19,14,146326,3942.296495311366,271770,25056.0,141.0,836.0,Gaming,20-25 min,Tuesday
5103,2021-09-01 08:00:24+00:00,Clash of Clans,Gladiator Champion Strikes With Lightning! (Clash of Clans Season Challenges),44,False,False,rectangular,33.91694444444445,2,8.927777777777777,22309.0,657.7538267499856,7,3,2244716,66182.73069016634,3742478,78054.0,1597.0,2426.0,Gaming,0-5 min,Wednesday
5106,2021-08-31 19:49:04+00:00,Joe Knows,NBA 2K22 OFFICIAL GAMEPLAY + MYPLAYER BUILDER,865,False,True,rectangular,30.366944444444446,2,21.116944444444446,1364.0,44.91726200821434,17,16,92089,3032.5408658903593,286766,9770.0,307.0,780.0,Gaming,10-15 min,Tuesday
5109,2021-08-31 21:05:37+00:00,FaZe Clan,We Recruited a New FaZe Member for 24 Hours,1012,False,True,rectangular,23.23361111111111,2,20.59111111111111,5859.0,252.17775971114648,23,22,113252,4874.489783718512,457213,35369.0,509.0,2652.0,Gaming,15-20 min,Tuesday
5111,2021-08-31 16:55:37+00:00,Top5Gaming,15 SECRETS In Fortnite's LAST UPDATE!,485,False,True,rectangular,10.883333333333333,2,24.75777777777778,2329.0,213.9969372128637,27,27,152374,14000.673813169986,1107883,33300.0,393.0,1854.0,Gaming,5-10 min,Tuesday
5115,2021-09-01 12:58:19+00:00,HelloGamesTube,No Man's Sky Frontiers Trailer,115,False,False,rectangular,23.25027777777778,3,11.079444444444444,4039.0,173.7183546194191,13,13,212806,9152.836883669252,407673,14937.0,157.0,1670.0,Gaming,0-5 min,Wednesday
5116,2021-09-01 15:00:03+00:00,VALORANT,Uncover Fracture // Official Map Teaser - VALORANT,62,True,True,rectangular,23.25,3,9.050555555555556,14186.0,610.1505376344086,14,13,370435,15932.68817204301,878312,58207.0,317.0,3369.0,Gaming,0-5 min,Wednesday
5119,2021-08-29 21:08:23+00:00,TheCoolDude Clips,How to get Infinite Music Discs in Minecraft!,31,False,False,rectangular,23.566666666666666,3,74.91194444444444,106.0,4.497878359264498,22,22,11563,490.65063649222066,274349,18246.0,380.0,138.0,Gaming,0-5 min,Sunday
5120,2021-09-01 15:09:54+00:00,NBA 2K,NBA 2K22: PA Announcers,235,False,False,rectangular,23.25,3,8.886666666666667,1671.0,71.87096774193549,25,25,67727,2912.989247311828,191741,11107.0,199.0,1517.0,Gaming,0-5 min,Wednesday
5123,2021-09-01 03:03:35+00:00,Gacha Gamer,RAIDEN SHOGUN FEELS GODLIKE IN THESE NEW TEAMS | GENSHIN IMPACT,775,True,True,rectangular,17.2,3,20.991944444444446,2534.0,147.32558139534885,31,31,87441,5083.779069767442,448103,17595.0,431.0,2519.0,Gaming,10-15 min,Wednesday
5128,2021-09-01 16:00:34+00:00,TimTheTatman,TIMTHETATMANS HUGE ANNOUNCEMENT,141,False,True,rectangular,14.883611111111112,3,8.691944444444445,9945.0,668.1846176816408,41,37,186130,12505.701647972228,558121,54823.0,759.0,5075.0,Gaming,0-5 min,Wednesday
5134,2021-09-01 18:00:28+00:00,MrBeast Gaming,"100 People Decide Who Wins $30,000!",561,False,True,rectangular,90.68416666666667,3,7.593333333333334,289733.0,3194.9678830372814,2,2,7367887,81247.77754293749,9603575,481355.0,6639.0,16768.0,Gaming,5-10 min,Wednesday
5139,2021-09-01 18:22:55+00:00,Slmccl,Behind The Scenes: I Bought The Most Haunted Place On Earth,2277,False,True,rectangular,32.90027777777778,3,21.90277777777778,16565.0,503.4911897062672,11,10,189760,5767.73245751049,477673,61984.0,261.0,2609.0,Gaming,35-40 min,Wednesday
5145,2021-09-01 19:30:02+00:00,iBerleezy,I Have TWELVE MINUTES To Save My Wife's Life... Before The Day Resets - Part 1,2775,False,True,rectangular,32.250277777777775,3,21.434166666666666,9049.0,280.586730519117,17,17,144051,4466.659201901793,345414,31478.0,174.0,2215.0,Gaming,45-50 min,Wednesday
5152,2021-08-31 02:02:02+00:00,KoddCraft,"Minecraft, But A Chunk Is Deleted Every Second...",60,False,False,rectangular,4.716666666666667,3,68.10083333333333,-586.0,-124.24028268551237,22,21,13590,2881.272084805654,231389,15156.0,644.0,66.0,Gaming,0-5 min,Tuesday
5156,2021-09-02 15:00:04+00:00,League of Legends,Vex: The Gloomist | Champion Trailer - League of Legends,148,True,True,rectangular,45.31722222222222,3,8.316666666666666,32348.0,713.812506895833,10,9,1144769,25261.234997732037,2113099,103430.0,3207.0,8933.0,Gaming,0-5 min,Thursday
5160,2021-09-02 15:00:02+00:00,Minecraft,Minecraft Live 2021: Announcement Trailer,91,True,False,rectangular,21.73361111111111,3,8.3175,32201.0,1481.6221674058359,31,22,579848,26679.781700131647,991974,95662.0,655.0,10664.0,Gaming,0-5 min,Thursday
5167,2021-09-02 17:34:18+00:00,CoryxKenshin,YouTube Gave Me A Strike & Won't Tell Me Why,669,False,True,rectangular,66.38388888888889,3,6.063055555555556,260553.0,3924.943301169126,33,1,2380700,35862.61726824614,3288868,550711.0,1297.0,75349.0,Gaming,10-15 min,Thursday
5173,2021-09-02 13:00:09+00:00,The Official Pokémon YouTube channel,Pokémon Evolutions [NEW SERIES]  👀 Official Trailer,73,False,True,rectangular,2.566666666666667,4,16.915555555555557,1442.0,561.8181818181818,37,36,40822,15904.675324675323,603798,37172.0,314.0,4186.0,Gaming,0-5 min,Thursday
5179,2021-09-02 23:00:07+00:00,xNestorio,"Minecraft, But I Can Buy Any Item...",1541,False,True,rectangular,39.33416666666667,4,17.7825,20209.0,513.7772504819812,11,7,780483,19842.36774644605,1753460,65042.0,1706.0,4917.0,Gaming,25-30 min,Thursday
5184,2021-09-02 18:00:09+00:00,RyanNotBrian,"Minecraft Hide or Hunt, But We Have Guns...",1365,False,True,rectangular,39.33361111111111,4,22.782222222222224,6631.0,168.58355520088136,20,18,261187,6640.300562849133,647883,26057.0,336.0,1455.0,Gaming,20-25 min,Thursday
5189,2021-09-02 22:23:49+00:00,NRG Thoom House,Can We Become American Ninja Warriors? (Daequan and Hamlinz),1848,False,True,rectangular,25.600277777777777,4,20.637777777777778,8838.0,345.2306290079318,19,19,140936,5505.252764184416,611314,56233.0,284.0,2839.0,Gaming,30-35 min,Thursday
5199,2021-09-03 15:00:17+00:00,League of Legends,Severing Fate | Night & Dawn 2021 Skins Teaser - League of Legends,40,False,True,rectangular,21.700277777777778,4,8.213333333333333,11791.0,543.357099883514,32,29,395067,18205.61948771777,1025118,57250.0,702.0,2942.0,Gaming,0-5 min,Friday
5201,2021-09-03 17:00:11+00:00,The Sims,The Sims 4 Spa Day Refresh: Official Trailer,117,False,True,rectangular,45.066944444444445,4,6.215,12462.0,276.5219642383861,35,21,222664,4940.738777497673,332281,28936.0,626.0,2316.0,Gaming,0-5 min,Friday
5204,2021-09-02 19:21:34+00:00,EthosLab,Minecraft - HermitCraft S8#6: The Little Things,1726,False,True,rectangular,22.35,4,27.858888888888888,2649.0,118.5234899328859,40,39,65147,2914.854586129754,395306,30691.0,100.0,1336.0,Gaming,25-30 min,Thursday
5209,2021-09-03 15:38:18+00:00,Craftee,Minecraft but Creepers beat the game for me,927,False,True,rectangular,66.70027777777777,5,9.563055555555556,64041.0,960.1309339874481,24,6,2919144,43765.09509788815,3490603,87818.0,2606.0,3629.0,Gaming,15-20 min,Friday
5211,2021-09-03 15:42:47+00:00,jackfrags,Battlefield 2042 NEW Gameplay and Details!,563,False,True,rectangular,53.96722222222222,5,9.488333333333333,15758.0,291.9920527892445,39,36,616818,11429.49321089962,1051918,41012.0,1174.0,5911.0,Gaming,5-10 min,Friday
5215,2021-09-03 19:00:13+00:00,Technoblade,Destroying Friendships with the Minecraft Gravity Mod,742,False,True,rectangular,68.71722222222222,5,25.6475,140842.0,2049.5880864412125,2,2,1927598,28051.162978713084,5391132,706898.0,2189.0,39390.0,Gaming,10-15 min,Friday
5222,2021-09-01 03:10:11+00:00,Jblocks,INSANE MINECRAFT CHALLANGE - DRAWING SUBSCRIBERS EVERYDAY (DAY 33) #shorts,21,False,False,rectangular,34.51722222222222,5,89.48166666666667,170.0,4.925077658495759,19,19,13007,376.8263829650255,226013,18122.0,416.0,934.0,Gaming,0-5 min,Wednesday
5227,2021-09-04 13:30:05+00:00,Mysticat,This Sphere is in Vanilla Minecraft,483,False,True,rectangular,67.78361111111111,5,8.083055555555555,74102.0,1093.214108621799,4,3,1615313,23830.435905106526,2078389,112155.0,1118.0,6170.0,Gaming,5-10 min,Saturday
5232,2021-09-04 17:00:12+00:00,Luke TheNotable,200 Days - [Minecraft with Tors],1801,False,True,rectangular,63.216944444444444,6,15.131388888888889,66259.0,1048.120888826396,5,5,1751185,27701.196497071374,2814833,175601.0,2129.0,17103.0,Gaming,30-35 min,Saturday
5235,2021-09-04 17:35:30+00:00,CoryxKenshin,12 Minutes... HOW CAN I SAVE MY BABY IN TWELVE MINUTES?,2393,False,True,rectangular,57.23361111111111,6,14.543055555555556,135070.0,2359.9768978018938,13,9,2088383,36488.75126795153,4179357,465340.0,1495.0,55370.0,Gaming,35-40 min,Saturday
5240,2021-09-04 15:00:06+00:00,Macro,APEX LEGENDS MAKES NO SENSE 3,555,False,True,rectangular,37.316944444444445,6,17.133055555555554,5116.0,137.09589775273372,22,19,107033,2868.214469149403,268494,19834.0,237.0,1489.0,Gaming,5-10 min,Saturday
5241,2021-09-04 18:05:12+00:00,The Game Theorists,"Game Theory: FNF, The Bob Mod SOLVED! (Friday Night Funkin)",1082,False,True,rectangular,35.76694444444445,6,14.048055555555555,31922.0,892.5000582474506,27,24,617926,17276.454827160396,1538108,103448.0,1315.0,9878.0,Gaming,15-20 min,Saturday
5243,2021-09-04 13:13:28+00:00,isaacwhy,Discord's You Laugh You Lose 4 | YLYL,768,False,True,rectangular,30.900277777777777,6,23.776944444444446,6774.0,219.2213302649203,23,21,89163,2885.5080410999544,319498,35197.0,212.0,1613.0,Gaming,10-15 min,Saturday
5244,2021-09-04 19:29:37+00:00,JackManifoldTV,I Googled Myself...,682,False,True,rectangular,45.066944444444445,6,24.807777777777776,29023.0,643.9975098772813,8,8,307128,6814.9284089718385,880988,130062.0,468.0,4520.0,Gaming,10-15 min,Saturday
5245,2021-09-03 20:00:15+00:00,CxrruptTV,How To Win 1v2's,45,False,False,rectangular,45.066944444444445,6,48.297222222222224,386.0,8.565035965015008,10,10,27115,601.6604927237875,142953,8619.0,583.0,121.0,Gaming,0-5 min,Friday
5246,2021-09-05 00:00:12+00:00,EazySpeezy,Speedrunning Cuphead is much harder than you think…,1183,False,True,rectangular,45.066944444444445,6,20.298055555555557,10832.0,240.3535481166906,13,11,356747,7915.934936298469,654563,30411.0,410.0,1468.0,Gaming,15-20 min,Sunday
5249,2021-09-05 14:00:00+00:00,rekrap2,I Started a Secret Base War,773,False,True,rectangular,41.33361111111111,0,17.184444444444445,8130.0,196.6922265307357,4,4,386939,9361.364506958958,916345,22718.0,399.0,1630.0,Gaming,10-15 min,Sunday
5256,2021-09-05 11:00:12+00:00,SSundee,*OFFICIAL* SCIENTIST Mod in Among Us,921,False,True,rectangular,34.18361111111111,0,20.18138888888889,40187.0,1175.6218460763362,17,16,920581,26930.478380640496,3574271,237435.0,3326.0,8286.0,Gaming,15-20 min,Sunday
5258,2021-09-06 00:00:01+00:00,Bionic,"Minecraft, But You Can Shear Any Block...",813,False,True,rectangular,45.40027777777778,0,19.9175,25490.0,561.4503092859196,3,2,900187,19827.78617360393,2022554,81411.0,2194.0,5267.0,Gaming,10-15 min,Monday
5265,2021-09-02 17:41:45+00:00,MylesShorts,"Minecraft, But Upside Down",59,False,False,rectangular,26.36722222222222,0,98.22194444444445,190.0,7.205916436653252,13,13,18290,693.6642717178315,668711,48765.0,1442.0,265.0,Gaming,0-5 min,Thursday
5268,2021-09-06 08:00:14+00:00,Clash Royale,Clash Royale: Enter the EXECUTIONER'S KITCHEN! 🔪🌶️ (New Season! Balance Changes!),52,True,True,rectangular,45.400555555555556,0,11.91388888888889,8190.0,180.39426830312894,18,6,1030232,22692.057121180602,1816305,41527.0,1075.0,1531.0,Gaming,0-5 min,Monday
5271,2021-09-06 03:24:33+00:00,DangerouslyFunny,Evolving The Biggest Army Possible To Win,1161,False,True,rectangular,26.36722222222222,0,16.50861111111111,3571.0,135.43330313309878,21,21,143156,5429.316702134384,400681,15998.0,200.0,779.0,Gaming,15-20 min,Monday
5273,2021-09-05 18:18:38+00:00,PearlescentMoon,Hermitcraft S8: My Mountain Isn't Big Enough For This... | Episode 9,2552,False,True,rectangular,26.366944444444446,0,25.6075,3958.0,150.11219856512255,23,21,92535,3509.507906574941,465324,32718.0,209.0,1542.0,Gaming,40-45 min,Sunday
5277,2021-09-03 23:45:01+00:00,Jaavelin,Minecraft But Blocks Randomly Change When You Look At Them,49,False,False,rectangular,43.85027777777778,0,69.7175,-2273.0,-51.835475513268,2,2,233111,5316.066666244355,1138760,70031.0,1709.0,260.0,Gaming,0-5 min,Friday
